word,word_shape,word_phono,length,frequency_bin,real_wbps,real_mbps,real_wbos,real_mbos,nonword1,nonword1_phono,nonword1_wbps,nonword1_mbps,nonword1_wbos,nonword1_mbos,nonword2,nonword2_phono,nonword2_wbps,nonword2_mbps,nonword2_wbos,nonword2_mbos,nonword3,nonword3_phono,nonword3_wbps,nonword3_mbps,nonword3_wbos,nonword3_mbos
pérsico,CVCCVCV,peRsiko,7,<10,-0.898838875,-0.809303275,-0.930658625,-0.8369597375000001,pásmico,pasmiko,-1.041295375,-0.8987099000000001,-1.063731875,-0.9142769875,páslico,pasliko,-1.075834625,-0.96292515,-1.087871,-0.9696754875,,,,,,
pértica,CVCCVCV,peRtika,7,<10,-0.760788625,-0.6833449,-0.766723875,-0.6876208625000001,pártasa,paRtasa,-0.886806875,-0.7821824,-0.9164125,-0.8059393625000001,pércasa,peRkasa,-0.8981385,-0.8198284,-0.9270865,-0.8305698625000001,,,,,,
pértiga,CVCCVCV,peRtiGa,7,<10,-0.878222,-0.7673299,-0.902108375,-0.8048731125,mórtiza,moRtisa,-0.934620875,-0.794445525,-0.930412375,-0.7657717375,mórtima,moRtima,-1.00161275,-0.86228565,-0.989448875,-0.8506796125,,,,,,
pésame,CVCVCV,pesame,6,<10,-0.8975457142857143,-0.9557658857142856,-0.9446142857142856,-1.0055331285714286,pécibe,pesiBe,-1.001640857142857,-0.8953978857142858,-1.0483561428571428,-0.9371314142857144,pécije,pesixe,-1.0469017142857144,-0.9387441714285716,-1.087314,-0.9759781285714286,,,,,,
pésimo,CVCVCV,pesimo,6,<10,-0.985794,-0.8863044571428572,-1.029240857142857,-0.9174488428571428,pénazo,penaso,-1.010987857142857,-0.8870680285714284,-0.9613152857142856,-0.9519529857142858,pécazo,pekaso,-1.05343,-0.8951927428571429,-1.0147354285714285,-0.9978167,pénago,penaGo,-1.0877208571428572,-0.9402154571428571,-1.1188492857142858,-0.9475119857142856
pétalo,CVCVCV,petalo,6,<10,-0.850333,-0.9095426,-0.8469858571428571,-0.9009628428571428,sécilo,sesilo,-0.949643,-0.9629584571428572,-1.0146867142857143,-0.9857501285714286,sécala,sekala,-0.98452,-0.8916684571428571,-0.9947118571428571,-0.8990975571428572,sécamo,sekamo,-1.0071881428571428,-0.9144911714285714,-1.0181782857142856,-0.9368615571428572
pétreo,CVCCVV,petReo,6,<10,-0.9761788571428572,-0.9290148857142856,-0.9974424285714286,-0.9481767,ségrea,seGRea,-1.0484781428571428,-0.9255126,-1.0586557142857145,-0.9100619857142858,sécrea,sekRea,-1.1457464285714285,-0.928088457142857,-1.149784,-0.9376702714285716,,,,,,
pícara,CVCVCV,pikaRa,6,<10,-0.777154,-0.8156308857142857,-0.7934107142857142,-0.8102734142857144,mítira,mitiRa,-0.8933221428571428,-0.9831834571428572,-0.9057238571428572,-0.9945184142857144,,,,,,,,,,,,
pícaro,CVCVCV,pikaRo,6,<10,-0.8867881428571429,-0.9241050285714284,-0.9048777142857144,-0.8972111285714286,mítiro,mitiRo,-1.052494,-1.0269478857142855,-1.0646852857142857,-1.0321637,,,,,,,,,,,,
pídola,CVCVCV,piDola,6,<10,-1.0543035714285711,-0.9377517428571428,-0.9015002857142856,-0.9019727,rímosa,rimosa,-1.0727701428571428,-0.9333307428571428,-1.037416,-0.9048508428571428,,,,,,,,,,,,
píldora,CVCCVCV,pilDoRa,7,<10,-1.051074,-1.031729275,-1.089272,-1.0346518625,púbsora,puBsoRa,-1.007801125,-0.98747965,-1.00710325,-0.9784833625,púznora,pusnoRa,-1.1700695,-1.0717359,-1.227164625,-1.1582253625,múlsora,mulsoRa,-0.929172125,-0.8934064000000002,-0.937241375,-0.8858843625
pírrica,CVCCVCV,pirika,6,<10,-1.186852857142857,-1.027669457142857,-0.965358625,-0.8132577375000001,síllaca,sijaka,-1.2017305714285715,-0.8763331714285714,-0.96836675,-0.8017909875,síllina,sijina,-1.129381,-0.9495598857142856,-0.981340875,-0.8397187375,síllisa,sijisa,-1.0959175714285714,-0.9432003142857144,-1.07416025,-0.9481994874999998
pírrico,CVCCVCV,piriko,6,<10,-1.2309227142857144,-1.0838144571428572,-1.0027525,-0.8609084875,síllica,sijika,-1.234349,-1.0499090285714288,-0.916490375,-0.8008971125000001,síllino,sijino,-1.2066248571428573,-1.0014016,-1.048911375,-0.8876128625,síllilo,sijilo,-1.3087195714285715,-1.2307448857142858,-1.12664175,-1.0565257375
pócima,CVCVCV,posima,6,<10,-1.0353505714285716,-0.8542871714285715,-1.1825834285714285,-1.0227859857142858,póraja,poRaxa,-1.0222154285714289,-0.8956827428571429,-1.0052611428571427,-0.9069869857142858,mónama,monama,-1.0500875714285711,-0.8335263142857142,-1.05443,-0.8400961285714287,pónaja,ponaxa,-1.0524554285714285,-0.9069547428571428,-1.0343752857142856,-0.9088582714285716
pólipo,CVCVCV,polipo,6,<10,-1.1918977142857143,-0.9785147428571428,-1.1858957142857145,-0.9904415571428572,róriño,roRiYo,-1.158618857142857,-1.0736194571428572,-1.219490142857143,-1.109112557142857,mólabo,molaBo,-1.048539,-0.9176076,-1.1619004285714285,-0.9711248428571428,mólavo,molaBo,-1.048539,-0.9176076,-1.0985028571428572,-0.9664319857142856
pólvora,CVCCVCV,polBoRa,7,<10,-0.911034625,-0.874875775,-0.981583,-0.9300481125,pígnora,pignoRa,-0.96411825,-0.900903025,-1.057232875,-0.9712346125,pímbora,pimboRa,-1.105272625,-1.05460265,-1.109176125,-1.0224891125,,,,,,
pómez,CVCVC,pomes,5,<10,-1.0987218333333333,-1.1001278666666667,-1.2498528333333334,-1.1285364833333331,pódiz,poDis,-1.0146088333333334,-0.9725992,-1.2762221666666669,-1.13017765,,,,,,,,,,,,
pómulo,CVCVCV,pomulo,6,<10,-1.056430142857143,-0.9957796,-1.0624525714285713,-0.9915267,sócuso,sokuso,-1.1102297142857145,-1.0230247428571428,-1.0753142857142857,-1.0123869857142858,sócumo,sokumo,-1.1617354285714288,-1.0255880285714287,-1.126712142857143,-1.0155224142857144,,,,,,
póquer,CVCVVC,pokeR,5,<10,-1.2456608333333332,-1.0337878666666669,-1.068528,-1.0046729857142858,móquir,mokiR,-1.3958145,-1.0986122,-1.075494,-0.9784024142857144,,,,,,,,,,,,
pósito,CVCVCV,posito,6,<10,-0.8977654285714286,-0.7991613142857142,-0.9529808571428572,-0.8221688428571429,rómato,romato,-0.9629367142857144,-0.8883716,-0.9856212857142858,-0.8967288428571429,mónato,monato,-0.9906645714285714,-0.8644911714285713,-0.9954914285714286,-0.8555092714285715,róbato,roBato,-1.0029714285714286,-0.9526981714285716,-1.0123292857142858,-0.9657769857142858
póstumo,CVCCVCV,postumo,7,<10,-1.1556405,-1.0188757750000002,-1.162052,-1.0035541125,rústuvo,rustuBo,-1.167219375,-1.07997115,-1.1269105,-1.1032016125000002,rústubo,rustuBo,-1.167219375,-1.07997115,-1.26610125,-1.1312418625,ríscumo,riskumo,-1.199648875,-1.078328275,-1.233459125,-1.0545568625
pública,CVCCVCV,puBlika,7,>100,-0.9241175,-0.88531515,-0.926008125,-0.8794982375,múdraca,muDRaka,-1.0837,-0.9447349,-1.084407625,-0.9247033625,múfraca,mufRaka,-1.0855045,-1.01058815,-1.070546125,-0.8965332375000001,,,,,,
público,CVCCVCV,puBliko,7,>100,-0.962678625,-0.936882775,-0.963401875,-0.9284401125,múdraco,muDRako,-1.0829205,-0.9561891500000002,-1.083540875,-0.9352442375,múfraco,mufRako,-1.084725,-1.021684275,-1.069679375,-0.9070646125,,,,,,
púdico,CVCVCV,puDiko,6,<10,-0.9624647142857142,-0.8728967428571429,-0.9631827142857142,-0.8735037,rúmaco,rumako,-1.056911142857143,-0.9422961714285714,-1.116801,-0.9482904142857144,rúdaso,ruDaso,-1.0926058571428572,-0.9838141714285716,-1.1515297142857144,-1.0182349857142856,rúsiso,rusiso,-1.135894,-0.9927880285714286,-1.1543134285714287,-1.0334931285714286
púgil,CVCVC,puxil,5,<10,-1.1754848333333332,-1.0469433666666663,-1.2674751666666666,-1.0665119833333334,púbel,puBel,-1.1901845,-1.0597742,-1.2032291666666668,-1.03429765,pújel,puxel,-1.1372338333333334,-1.0652465333333332,-1.2390588333333332,-1.184655316666667,múgel,muxel,-1.2525681666666666,-1.1066792,-1.3353811666666668,-1.11081065
púrpura,CVCCVCV,puRpuRa,7,<10,-1.10220075,-0.985545525,-1.117107,-1.0065673625,múnmura,munmuRa,-1.211868375,-1.0180954,-1.17281075,-1.0169482375,músmura,musmuRa,-1.220982625,-1.066506275,-1.23115225,-1.1052614875,,,,,,
pústula,CVCCVCV,pustula,7,<10,-0.9688135,-0.946973525,-0.964163875,-0.9402461125,róscula,roskula,-0.947278375,-0.8798452750000001,-0.9687645,-0.9141481124999998,ríscula,riskula,-0.93042025,-0.904051525,-0.969396375,-0.8893321125,rástusa,rastusa,-1.048449125,-0.94807315,-1.075133875,-1.0454517375
pútrido,CVCCVCV,putRiDo,7,<10,-1.009335375,-0.94046665,-0.99767525,-0.9451711125,múbrado,muBRaDo,-1.009516875,-0.96619315,-1.03834525,-0.9962163625,múplado,muplaDo,-1.034541,-0.96757165,-1.06373025,-0.9909252375,múcrado,mukRaDo,-1.049541875,-1.036158025,-0.989448125,-1.0047862375
quebracho,CVVCCVCCV,keBRaCo,7,<10,-1.27658125,-1.143230525,-0.9278384,-0.86003659,quitricho,kitRiCo,-1.221963875,-1.1242421500000002,-1.087454,-0.95294629,,,,,,,,,,,,
quebrada,CVVCCVCV,keBRaDa,7,<10,-0.928521125,-0.97730115,-0.777675,-0.8135009888888888,quitrida,kitRiDa,-1.0415535,-0.994849525,-0.951859777777778,-0.8867973222222223,,,,,,,,,,,,
quebranto,CVVCCVCCV,keBRanto,8,<10,-0.947716,-0.9611323555555557,-0.807564,-0.80375809,quidrento,kiDRento,-1.0376785555555557,-0.9468021333333334,-0.9028913,-0.87422969,,,,,,,,,,,,
quebrar,CVVCCVC,keBRaR,6,<10,-1.0389361428571429,-1.1632120285714287,-0.852052,-0.9322531125,quitrar,kitRaR,-1.0373455714285715,-1.1141840285714288,-0.933927,-0.9699583625,quidrar,kiDRaR,-1.1297417142857142,-1.1777933142857144,-0.931437125,-1.0130446125,,,,,,
quedada,CVVCVCV,keDaDa,6,<10,-0.9397448571428572,-1.0351714571428572,-0.82908675,-0.8491468625,quipida,kipiDa,-0.9994812857142856,-0.9713933142857142,-0.92365325,-0.8924299875000001,quibida,kiBiDa,-0.8749364285714286,-0.9280364571428572,-0.9688465,-0.9747524875,quigida,kixiDa,-1.0409371428571428,-1.0368533142857144,-0.991479875,-1.0310163625
quejigal,CVVCVCVC,kexiGal,7,<10,-1.1431005,-1.089982775,-1.0828156666666666,-1.0033481,quifizal,kifisal,-1.190610375,-1.02824715,-1.2569555555555556,-1.1747136555555555,quijazal,kixasal,-1.24076925,-1.07380265,-1.1711011111111111,-1.111726988888889,quijamal,kixamal,-1.2423505,-1.0488446500000002,-1.0459257777777775,-0.919230211111111
quejumbre,CVVCVCCCV,kexumbRe,8,<10,-1.29362,-1.0877582444444445,-1.1589040000000002,-1.00610129,quefustre,kefustRe,-1.2342911111111112,-0.9833919111111112,-1.182418,-0.90828059,quijustre,kixustRe,-1.2222166666666667,-1.0382838,-1.026421,-0.94230629,quejondre,kexondRe,-1.151008888888889,-1.1082738,-1.092607,-1.02555629
quemada,CVVCVCV,kemaDa,6,<10,-0.9570272857142856,-0.9628070285714286,-0.870933125,-0.8896362375,quinida,kiniDa,-0.9802604285714286,-0.9299464571428572,-0.87960725,-0.8634546125,quisida,kisiDa,-0.8856737142857142,-0.8618653142857143,-0.840062125,-0.8254341125000001,,,,,,
quemante,CVVCVCCV,kemante,7,<10,-0.8713425,-0.852585275,-0.7975756666666667,-0.7970851000000001,quinente,kinente,-0.892831625,-0.856950775,-0.8099078888888889,-0.797835988888889,quisente,kisente,-0.840845625,-0.8068752749999999,-0.8111112222222222,-0.7938455444444446,,,,,,
quemazón,CVVCVCVC,kemason,7,<10,-1.0862585,-1.0062434,-1.010309,-0.9404655444444444,quenimón,kenimon,-1.09791175,-1.06094665,-0.9494725555555557,-0.9181911,quinizón,kinison,-1.0412675,-0.992557775,-0.9413997777777776,-0.9379937666666668,quisizón,kisison,-1.038002375,-0.9759374,-1.137201111111111,-1.0133225444444445
querer,CVVCVC,keReR,5,10-100,-1.3750701666666665,-1.1888485333333334,-1.1706645714285713,-0.9800212714285716,quelir,keliR,-1.3219151666666666,-1.216624366666667,-1.0410095714285714,-0.9531734142857144,quenir,keniR,-1.282873,-1.2408745333333335,-1.0764262857142857,-1.0833501285714286,quenor,kenoR,-1.201519,-1.1438820333333333,-1.0224728571428572,-0.9776935571428572
quermes,CVVCCVC,keRmes,6,<10,-0.9913214285714286,-1.121162171428571,-0.87666475,-1.0135022375,quervos,keRBos,-0.9928948571428572,-1.1224250285714288,-0.905616,-1.0793316125,quenses,kenses,-0.9355512857142856,-1.1135246,-0.858278625,-1.0541729875,quelves,kelBes,-1.0635884285714283,-1.1610900285714287,-0.86452425,-0.9838996125
quermés,CVVCCVC,keRmes,6,<10,-0.9913214285714286,-1.121162171428571,-0.87666475,-1.0135022375,quervós,keRBos,-0.9928948571428572,-1.1224250285714288,-0.905616,-1.0793316125,quensés,kenses,-0.9355512857142856,-1.1135246,-0.858278625,-1.0541729875,quelvés,kelBes,-1.0635884285714283,-1.1610900285714287,-0.86452425,-0.9838996125
querubín,CVVCVCVC,keRuBin,7,<10,-1.52288125,-1.284335525,-1.2723933333333333,-1.0732258777777777,querupús,keRupus,-1.45316,-1.289308025,-1.2557766666666668,-1.136900322222222,,,,,,,,,,,,
quesada,CVVCVCV,kesaDa,6,<10,-0.9000218571428571,-0.9822153142857144,-0.818755125,-0.9031379875,quinida,kiniDa,-0.9802604285714286,-0.9299464571428572,-0.87960725,-0.8634546125,quimida,kimiDa,-1.009467142857143,-0.9705878857142858,-0.875552125,-0.9038206125,,,,,,
quesería,CVVCVCVV,keseRia,7,<10,-0.863953,-0.935814025,-0.8286638888888889,-0.8379174333333332,quiminía,kiminia,-1.03824425,-0.972984275,-0.9051754444444444,-0.8773122111111111,quicinía,kisinia,-1.039084,-0.946843025,-0.9844413333333334,-0.8928692111111113,quicilía,kisilia,-1.047566,-0.99545015,-0.9575225555555557,-0.906671877777778
quicio,CVVCVV,kisjo,5,<10,-0.8979590000000001,-0.8129748666666666,-0.8379907142857144,-0.8017908428571429,quilia,kilja,-0.9243951666666668,-0.8695272,-0.8332954285714286,-0.8220271285714286,quisia,kisja,-0.9531761666666668,-0.7996738666666667,-0.9283055714285714,-0.8216488428571429,quidia,kiDja,-1.0376645,-0.9302278666666668,-0.8320552857142857,-0.8103717
quiebra,CVVVCCV,kjeBRa,6,<10,-1.141392571428571,-1.0255916,-0.994550875,-0.8746801125,quiadra,kjaDRa,-1.1046371428571429,-0.994067457142857,-0.993250875,-0.8896833625,quiatra,kjatRa,-1.0685277142857144,-0.8785380285714286,-0.943087,-0.8041206125,,,,,,
quiebro,CVVVCCV,kjeBRo,6,<10,-1.2606512857142858,-1.0568440285714285,-1.083623,-0.9155151125,quiadro,kjaDRo,-1.204626,-1.0566961714285714,-1.068202375,-0.9519464875,quiatro,kjatRo,-1.1719232857142856,-0.9314736,-1.035129,-0.8534773625000001,,,,,,
quietismo,CVVVCVCCV,kjetismo,8,<10,-1.1196088888888889,-0.991785688888889,-1.025464,-0.92585129,quietergo,kjeteRGo,-1.11942,-0.9758656888888888,-0.9994656,-0.90233879,quietarzo,kjetaRso,-1.0756096666666666,-1.009592911111111,-1.0726369999999998,-1.00488029,quietargo,kjetaRGo,-1.0598126666666667,-0.9874498,-0.9791523,-0.93748329
quieto,CVVVCV,kjeto,5,<10,-1.1453515,-0.9879265333333332,-0.9897094285714284,-0.8868849857142858,guiato,gjato,-1.1268225,-1.1218442,-1.093998,-0.9685114142857144,,,,,,,,,,,,
quietud,CVVVCVC,kjetud,6,<10,-1.2732624285714285,-1.1941011714285714,-1.213520375,-1.0748697375,quiesid,kjesid,-1.288152142857143,-1.3406248857142855,-1.185764625,-1.0440723625,quiesed,kjesed,-1.29928,-1.2535827428571429,-1.202803125,-1.0602779875,,,,,,
quilombo,CVVCVCCV,kilombo,7,<10,-1.2351315,-1.0726759,-1.0824483333333332,-0.9745905444444444,quelumpo,kelumpo,-1.237747,-1.112694025,-1.0411116666666669,-0.9642482111111113,quelolvo,kelolBo,-1.2715125,-1.168874275,-1.0967597777777778,-1.0057126555555556,quelusbo,kelusBo,-1.28013125,-1.145801775,-1.2809255555555557,-1.0906025444444445
quimérico,CVVCVCVCV,kimeRiko,8,<10,-1.1346955555555556,-0.9661811333333332,-1.015312,-0.89866209,quemínino,keminino,-1.1365344444444443,-1.0022521333333332,-1.051461,-0.93738929,quesírino,kesiRino,-1.1106617777777776,-0.9858022444444444,-1.070568,-0.93800529,quecírino,kesiRino,-1.1106617777777776,-0.9858022444444444,-1.049567,-0.92617329
quinado,CVVCVCV,kinaDo,6,<10,-0.8184771428571428,-0.8569757428571428,-0.733072375,-0.7904768625,quesido,kesiDo,-0.8866987142857142,-0.9045233142857144,-0.836287,-0.8404086125000001,quemido,kemiDo,-0.9873932857142858,-0.9894774571428572,-0.88741175,-0.9199993625,,,,,,
quincena,CVVCCVCV,kinsena,7,<10,-1.027759375,-0.8822176500000001,-0.923416,-0.8376993222222222,quespena,kespena,-1.000969,-0.940049525,-0.8776762222222222,-0.8154196555555556,,,,,,,,,,,,
quiniela,CVVCVVCV,kinjela,7,<10,-1.136833875,-1.059188025,-1.0034515555555557,-0.946985988888889,quemiola,kemjola,-1.167167875,-1.1240679,-1.0732062222222225,-1.029606988888889,quetiola,ketjola,-1.099644625,-1.087736275,-1.016524,-0.9630341,quesiola,kesjola,-0.995350375,-1.023157525,-0.9286255555555556,-0.9011059888888888
quinina,CVVCVCV,kinina,6,<10,-1.158752,-0.940886314285714,-1.026227375,-0.8631051125,quesana,kesana,-1.0872342857142858,-0.9621878857142858,-0.94796475,-0.8482521125000001,quemana,kemana,-1.0689302857142855,-0.9084010285714283,-0.96094575,-0.8350456125000001,,,,,,
quinta,CVVCCV,kinta,5,10-100,-0.9892756666666668,-0.8318168666666667,-0.8609737142857143,-0.7685087,querta,keRta,-1.0334418333333333,-0.9148180333333332,-0.8670051428571428,-0.7719914142857143,questa,kesta,-0.9396956666666668,-0.8744265333333333,-0.7894582857142857,-0.7135172714285715,,,,,,
quintana,CVVCCVCV,kintana,7,10-100,-1.019658375,-0.8732622750000001,-0.9168764444444444,-0.8191802111111112,quencina,kensina,-0.954161375,-0.928728025,-0.8586137777777778,-0.7977515444444445,questina,kestina,-0.943340875,-0.8687194,-0.8325911111111111,-0.7565994333333333,,,,,,
quinto,CVVCCV,kinto,5,10-100,-0.9882763333333332,-0.8975018666666665,-0.8600168571428571,-0.817990842857143,questo,kesto,-0.978174,-0.9509206999999998,-0.8267077142857142,-0.7789241285714287,querto,keRto,-1.0826013333333333,-0.9784353666666666,-0.9090218571428572,-0.8276709857142858,guento,gento,-1.1197875,-1.0543172,-0.8414597142857143,-0.8316455571428572
quintín,CVVCCVC,kintin,6,<10,-1.203179714285714,-1.0160961714285714,-1.06970075,-0.9505697375,quertín,keRtin,-1.206865,-1.0486163142857143,-1.045198625,-0.9236144875,quindén,kinden,-1.1649172857142855,-1.056815742857143,-0.999081125,-0.9450329875,quendín,kendin,-1.2590474285714286,-1.1413996,-1.0625425,-0.9595094875
quiosco,CVVVCCV,kjosko,6,<10,-1.311149428571429,-1.0645060285714285,-1.15356375,-0.9588083625,guiosca,gjoska,-1.2202925714285713,-1.054802314285714,-1.21202375,-1.0164059875,,,,,,,,,,,,
quiosquero,CVVVCCVVCV,kjoskeRo,8,<10,-1.3243855555555557,-1.1031571333333334,-1.0342145454545455,-0.8982748090909091,quienquira,kjenkiRa,-1.3175633333333332,-1.0871338,-0.9173490909090908,-0.8855693545454546,quienquena,kjenkena,-1.3600377777777777,-1.1121482444444444,-0.988820909090909,-0.8759102636363636,quienquino,kjenkino,-1.36347,-1.0416004666666667,-1.0106309090909091,-0.8626711727272728
quirófano,CVVCVCVCV,kiRofano,8,<10,-1.230978888888889,-1.007114911111111,-1.057924,-0.92415429,quenóvaco,kenoBako,-1.2216455555555554,-1.0564615777777775,-1.049388,-0.92680529,quenóbaco,kenoBako,-1.2216455555555554,-1.0564615777777775,-1.186221,-0.96861529,quenópaco,kenopako,-1.2418266666666666,-1.0572238,-1.104509,-0.93517029
quiste,CVVCCV,kiste,5,<10,-0.8492265,-0.8709883666666668,-0.7276881428571428,-0.7841435571428572,querte,keRte,-0.8967525,-0.9622612,-0.7497064285714286,-0.8167478428571429,quente,kente,-0.7842468333333333,-0.9070080333333334,-0.6600338571428572,-0.7372265571428571,,,,,,
quitasol,CVVCVCVC,kitasol,7,<10,-1.116260125,-0.996458025,-1.0435488888888889,-0.9149886555555556,quecasos,kekasos,-1.17469975,-1.065672275,-1.00098,-1.0168636555555557,quetisos,ketisos,-0.94652725,-1.05986715,-0.922501777777778,-1.027400322222222,,,,,,
químico,CVVCVCV,kimiko,6,10-100,-1.1084035714285714,-0.9879093142857144,-0.959765875,-0.9150581125,quésaco,kesako,-1.0591532857142858,-0.9499678857142858,-0.9294725,-0.8476982375000001,quénaco,kenako,-1.2528617142857144,-1.0110953142857144,-1.00529,-0.8629763625000001,,,,,,
rabel,CVCVC,raBel,5,<10,-1.2539805,-1.0596770333333332,-1.3009031666666666,-1.0549898166666667,rapil,rapil,-1.2305423333333334,-1.0495093666666666,-1.3152975,-1.0658959833333337,bavel,baBel,-1.2187073333333334,-1.0705932,-1.437309,-1.1564539833333334,rajil,raxil,-1.1988611666666666,-1.0830102,-1.3874215,-1.11872665
rabia,CVCVV,raBja,5,10-100,-1.1269358333333332,-0.9020895333333332,-1.047351,-0.95815265,babio,baBjo,-1.1121048333333332,-0.9697243666666668,-1.1212086666666667,-0.9991683166666668,rapio,rapjo,-1.1587335,-0.9811068666666666,-1.2397228333333332,-1.0216136500000002,bavia,baBja,-1.091662666666667,-0.9131058666666666,-1.2087623333333333,-1.0082303166666666
rabieta,CVCVVCV,raBjeta,7,<10,-1.101928,-0.88416165,-1.113671,-0.9480264875,saviata,saBjata,-1.099685875,-0.916062525,-1.2514,-0.9639332375,sapiata,sapjata,-1.146377125,-0.969301275,-1.144145,-0.9579973625,sagiota,saxjota,-1.147761,-0.95877265,-1.188717875,-1.0179523625
rabillo,CVCVCCV,raBijo,6,<10,-1.1016137142857143,-0.9106730285714286,-0.896706375,-0.8549361125,savallo,saBajo,-1.093138,-1.0636740285714286,-1.082430375,-0.9460326125,sasallo,sasajo,-1.231679,-1.0792403142857143,-0.947767875,-0.9424587375,sapallo,sapajo,-1.2854501428571428,-1.0924430285714286,-0.970855,-0.9269836124999998
rabino,CVCVCV,raBino,6,<10,-1.1381987142857144,-0.9457416,-1.1739091428571429,-0.9797401285714288,dadano,daDano,-1.0989502857142857,-1.0291484571428573,-1.073271857142857,-0.9766895571428572,sapano,sapano,-1.0735852857142858,-0.8798623142857142,-1.062106,-0.9120092714285716,davano,daBano,-1.0447327142857143,-1.0638786000000002,-1.330538,-1.0988114142857142
rabioso,CVCVVCV,raBjoso,7,<10,-1.145661375,-0.9284184,-1.124232875,-0.9647321125,sapieso,sapjeso,-1.158928125,-0.965614025,-1.159351375,-0.9922886125,sapiaso,sapjaso,-1.117333625,-0.9753009,-1.1341465,-0.9820797375,sagieso,saxjeso,-1.0996025,-0.97412115,-1.173222125,-1.0443258625
rabón,CVCVC,raBon,5,<10,-1.1436681666666666,-1.0240957,-1.1185465,-1.0064298166666668,bapón,bapon,-1.023144,-0.9606500333333332,-1.2494756666666669,-1.0001579833333334,sagón,saGon,-1.0031181666666666,-0.9352173666666664,-1.0434571666666663,-0.98185565,sapón,sapon,-0.97992,-0.8995533666666665,-0.9617548333333332,-0.92114815
